数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TEST_4783,5521,PRODUCT_963,1392220800,测试评论标题 4783,这是测试评论内容 4783，商品使用体验,5
TEST_4784,5170,PRODUCT_974,1339430400,测试评论标题 4784,这是测试评论内容 4784，商品使用体验,1
TEST_4785,5938,PRODUCT_584,1315065600,测试评论标题 4785,这是测试评论内容 4785，商品使用体验,1
TEST_4786,5101,PRODUCT_762,1365264000,测试评论标题 4786,这是测试评论内容 4786，商品使用体验,1
TEST_4787,5632,PRODUCT_111,1345824000,测试评论标题 4787,这是测试评论内容 4787，商品使用体验,3
TEST_4788,5932,PRODUCT_833,1330531200,测试评论标题 4788,这是测试评论内容 4788，商品使用体验,1
TEST_4789,5930,PRODUCT_634,1364832000,测试评论标题 4789,这是测试评论内容 4789，商品使用体验,3
TEST_4790,5269,PRODUCT_196,1310400000,测试评论标题 4790,这是测试评论内容 4790，商品使用体验,4
TEST_4791,5326,PRODUCT_239,1300896000,测试评论标题 4791,这是测试评论内容 4791，商品使用体验,3
TEST_4792,5651,PRODUCT_507,1380988800,测试评论标题 4792,这是测试评论内容 4792，商品使用体验,4
TEST_4793,5616,PRODUCT_564,1359475200,测试评论标题 4793,这是测试评论内容 4793，商品使用体验,1
TEST_4794,5869,PRODUCT_741,1302364800,测试评论标题 4794,这是测试评论内容 4794，商品使用体验,1
TEST_4795,5471,PRODUCT_206,1356883200,测试评论标题 4795,这是测试评论内容 4795，商品使用体验,5
TEST_4796,5024,PRODUCT_25,1377273600,测试评论标题 4796,这是测试评论内容 4796，商品使用体验,3
TEST_4797,5054,PRODUCT_798,1314201600,测试评论标题 4797,这是测试评论内容 4797，商品使用体验,2
TEST_4798,5233,PRODUCT_434,1361721600,测试评论标题 4798,这是测试评论内容 4798，商品使用体验,4
TEST_4799,5977,PRODUCT_865,1347033600,测试评论标题 4799,这是测试评论内容 4799，商品使用体验,5
TEST_4800,5158,PRODUCT_465,1354032000,测试评论标题 4800,这是测试评论内容 4800，商品使用体验,5
TEST_4801,5176,PRODUCT_47,1366992000,测试评论标题 4801,这是测试评论内容 4801，商品使用体验,2
TEST_4802,5393,PRODUCT_428,1307808000,测试评论标题 4802,这是测试评论内容 4802，商品使用体验,4
TEST_4803,5078,PRODUCT_519,1373040000,测试评论标题 4803,这是测试评论内容 4803，商品使用体验,5
TEST_4804,5584,PRODUCT_268,1361548800,测试评论标题 4804,这是测试评论内容 4804，商品使用体验,3
TEST_4805,5175,PRODUCT_589,1297353600,测试评论标题 4805,这是测试评论内容 4805，商品使用体验,3
TEST_4806,5890,PRODUCT_810,1331222400,测试评论标题 4806,这是测试评论内容 4806，商品使用体验,4
TEST_4807,5726,PRODUCT_807,1372176000,测试评论标题 4807,这是测试评论内容 4807，商品使用体验,5
TEST_4808,5743,PRODUCT_139,1303833600,测试评论标题 4808,这是测试评论内容 4808，商品使用体验,4
TEST_4809,5085,PRODUCT_461,1350921600,测试评论标题 4809,这是测试评论内容 4809，商品使用体验,4
TEST_4810,5662,PRODUCT_585,1387382400,测试评论标题 4810,这是测试评论内容 4810，商品使用体验,4
TEST_4811,5536,PRODUCT_429,1329062400,测试评论标题 4811,这是测试评论内容 4811，商品使用体验,4
TEST_4812,5450,PRODUCT_991,1301414400,测试评论标题 4812,这是测试评论内容 4812，商品使用体验,4
TEST_4813,5153,PRODUCT_318,1314633600,测试评论标题 4813,这是测试评论内容 4813，商品使用体验,2
TEST_4814,5664,PRODUCT_861,1327161600,测试评论标题 4814,这是测试评论内容 4814，商品使用体验,3
TEST_4815,5678,PRODUCT_262,1354550400,测试评论标题 4815,这是测试评论内容 4815，商品使用体验,2
TEST_4816,5840,PRODUCT_480,1366819200,测试评论标题 4816,这是测试评论内容 4816，商品使用体验,1
TEST_4817,5483,PRODUCT_482,1352044800,测试评论标题 4817,这是测试评论内容 4817，商品使用体验,3
TEST_4818,5807,PRODUCT_434,1320076800,测试评论标题 4818,这是测试评论内容 4818，商品使用体验,2
TEST_4819,5884,PRODUCT_638,1325174400,测试评论标题 4819,这是测试评论内容 4819，商品使用体验,2
TEST_4820,5487,PRODUCT_375,1324051200,测试评论标题 4820,这是测试评论内容 4820，商品使用体验,4
TEST_4821,5986,PRODUCT_486,1372435200,测试评论标题 4821,这是测试评论内容 4821，商品使用体验,3
TEST_4822,5537,PRODUCT_528,1376841600,测试评论标题 4822,这是测试评论内容 4822，商品使用体验,1
TEST_4823,5443,PRODUCT_288,1348761600,测试评论标题 4823,这是测试评论内容 4823，商品使用体验,5
TEST_4824,5074,PRODUCT_761,1334851200,测试评论标题 4824,这是测试评论内容 4824，商品使用体验,2
TEST_4825,5055,PRODUCT_804,1317657600,测试评论标题 4825,这是测试评论内容 4825，商品使用体验,2
TEST_4826,5500,PRODUCT_727,1350576000,测试评论标题 4826,这是测试评论内容 4826，商品使用体验,3
TEST_4827,5864,PRODUCT_537,1373040000,测试评论标题 4827,这是测试评论内容 4827，商品使用体验,4
TEST_4828,5778,PRODUCT_759,1374768000,测试评论标题 4828,这是测试评论内容 4828，商品使用体验,4
TEST_4829,5013,PRODUCT_116,1372780800,测试评论标题 4829,这是测试评论内容 4829，商品使用体验,2
TEST_4830,5641,PRODUCT_716,1306771200,测试评论标题 4830,这是测试评论内容 4830，商品使用体验,5
TEST_4831,5556,PRODUCT_157,1306425600,测试评论标题 4831,这是测试评论内容 4831，商品使用体验,5
TEST_4832,5512,PRODUCT_208,1370966400,测试评论标题 4832,这是测试评论内容 4832，商品使用体验,2
TEST_4833,5869,PRODUCT_971,1309017600,测试评论标题 4833,这是测试评论内容 4833，商品使用体验,4
TEST_4834,5348,PRODUCT_916,1382112000,测试评论标题 4834,这是测试评论内容 4834，商品使用体验,4
TEST_4835,5515,PRODUCT_738,1385049600,测试评论标题 4835,这是测试评论内容 4835，商品使用体验,5
TEST_4836,5522,PRODUCT_911,1392652800,测试评论标题 4836,这是测试评论内容 4836，商品使用体验,2
TEST_4837,5697,PRODUCT_685,1332777600,测试评论标题 4837,这是测试评论内容 4837，商品使用体验,4
TEST_4838,5367,PRODUCT_458,1363708800,测试评论标题 4838,这是测试评论内容 4838，商品使用体验,1
TEST_4839,5111,PRODUCT_538,1324224000,测试评论标题 4839,这是测试评论内容 4839，商品使用体验,1
TEST_4840,5694,PRODUCT_884,1295020800,测试评论标题 4840,这是测试评论内容 4840，商品使用体验,3
TEST_4841,5630,PRODUCT_508,1383494400,测试评论标题 4841,这是测试评论内容 4841，商品使用体验,1
TEST_4842,5323,PRODUCT_841,1333036800,测试评论标题 4842,这是测试评论内容 4842，商品使用体验,5
TEST_4843,5745,PRODUCT_771,1323619200,测试评论标题 4843,这是测试评论内容 4843，商品使用体验,3
TEST_4844,5846,PRODUCT_995,1349625600,测试评论标题 4844,这是测试评论内容 4844，商品使用体验,2
TEST_4845,5984,PRODUCT_262,1366041600,测试评论标题 4845,这是测试评论内容 4845，商品使用体验,1
TEST_4846,5648,PRODUCT_441,1351440000,测试评论标题 4846,这是测试评论内容 4846，商品使用体验,1
TEST_4847,5054,PRODUCT_346,1338220800,测试评论标题 4847,这是测试评论内容 4847，商品使用体验,1
TEST_4848,5179,PRODUCT_345,1318521600,测试评论标题 4848,这是测试评论内容 4848，商品使用体验,1
TEST_4849,5313,PRODUCT_364,1375459200,测试评论标题 4849,这是测试评论内容 4849，商品使用体验,5
TEST_4850,5284,PRODUCT_467,1344268800,测试评论标题 4850,这是测试评论内容 4850，商品使用体验,5
TEST_4851,5830,PRODUCT_86,1362067200,测试评论标题 4851,这是测试评论内容 4851，商品使用体验,2
TEST_4852,5405,PRODUCT_97,1371225600,测试评论标题 4852,这是测试评论内容 4852，商品使用体验,2
TEST_4853,5990,PRODUCT_603,1361030400,测试评论标题 4853,这是测试评论内容 4853，商品使用体验,4
TEST_4854,5074,PRODUCT_451,1390406400,测试评论标题 4854,这是测试评论内容 4854，商品使用体验,3
TEST_4855,5358,PRODUCT_934,1341936000,测试评论标题 4855,这是测试评论内容 4855，商品使用体验,5
TEST_4856,5213,PRODUCT_633,1347379200,测试评论标题 4856,这是测试评论内容 4856，商品使用体验,3
TEST_4857,5316,PRODUCT_820,1374508800,测试评论标题 4857,这是测试评论内容 4857，商品使用体验,4
TEST_4858,5141,PRODUCT_263,1335888000,测试评论标题 4858,这是测试评论内容 4858，商品使用体验,2
TEST_4859,5349,PRODUCT_279,1339171200,测试评论标题 4859,这是测试评论内容 4859，商品使用体验,5
TEST_4860,5912,PRODUCT_295,1341244800,测试评论标题 4860,这是测试评论内容 4860，商品使用体验,2
TEST_4861,5236,PRODUCT_921,1298217600,测试评论标题 4861,这是测试评论内容 4861，商品使用体验,2
TEST_4862,5812,PRODUCT_560,1379865600,测试评论标题 4862,这是测试评论内容 4862，商品使用体验,5
TEST_4863,5517,PRODUCT_360,1321372800,测试评论标题 4863,这是测试评论内容 4863，商品使用体验,4
TEST_4864,5685,PRODUCT_488,1337011200,测试评论标题 4864,这是测试评论内容 4864，商品使用体验,4
TEST_4865,5921,PRODUCT_582,1390665600,测试评论标题 4865,这是测试评论内容 4865，商品使用体验,2
TEST_4866,5624,PRODUCT_297,1317398400,测试评论标题 4866,这是测试评论内容 4866，商品使用体验,5
TEST_4867,5523,PRODUCT_637,1381161600,测试评论标题 4867,这是测试评论内容 4867，商品使用体验,1
TEST_4868,5255,PRODUCT_301,1299513600,测试评论标题 4868,这是测试评论内容 4868，商品使用体验,2
TEST_4869,5928,PRODUCT_943,1327248000,测试评论标题 4869,这是测试评论内容 4869，商品使用体验,3
TEST_4870,5626,PRODUCT_510,1390406400,测试评论标题 4870,这是测试评论内容 4870，商品使用体验,2
TEST_4871,5672,PRODUCT_620,1384790400,测试评论标题 4871,这是测试评论内容 4871，商品使用体验,3
TEST_4872,5185,PRODUCT_493,1358611200,测试评论标题 4872,这是测试评论内容 4872，商品使用体验,3
TEST_4873,5475,PRODUCT_111,1384876800,测试评论标题 4873,这是测试评论内容 4873，商品使用体验,3
TEST_4874,5840,PRODUCT_626,1360425600,测试评论标题 4874,这是测试评论内容 4874，商品使用体验,2
TEST_4875,5038,PRODUCT_933,1321891200,测试评论标题 4875,这是测试评论内容 4875，商品使用体验,5
TEST_4876,5620,PRODUCT_148,1352563200,测试评论标题 4876,这是测试评论内容 4876，商品使用体验,5
TEST_4877,5557,PRODUCT_247,1339084800,测试评论标题 4877,这是测试评论内容 4877，商品使用体验,4
TEST_4878,5865,PRODUCT_930,1362412800,测试评论标题 4878,这是测试评论内容 4878，商品使用体验,3
TEST_4879,5574,PRODUCT_812,1389628800,测试评论标题 4879,这是测试评论内容 4879，商品使用体验,3
TEST_4880,5089,PRODUCT_748,1327248000,测试评论标题 4880,这是测试评论内容 4880，商品使用体验,5
TEST_4881,5230,PRODUCT_47,1326643200,测试评论标题 4881,这是测试评论内容 4881，商品使用体验,4
TEST_4882,5733,PRODUCT_177,1391356800,测试评论标题 4882,这是测试评论内容 4882，商品使用体验,4
TEST_4883,5010,PRODUCT_139,1375372800,测试评论标题 4883,这是测试评论内容 4883，商品使用体验,4
TEST_4884,5192,PRODUCT_49,1350576000,测试评论标题 4884,这是测试评论内容 4884，商品使用体验,3
TEST_4885,5438,PRODUCT_718,1327852800,测试评论标题 4885,这是测试评论内容 4885，商品使用体验,5
TEST_4886,5577,PRODUCT_619,1389974400,测试评论标题 4886,这是测试评论内容 4886，商品使用体验,5
TEST_4887,5778,PRODUCT_127,1368720000,测试评论标题 4887,这是测试评论内容 4887，商品使用体验,1
TEST_4888,5604,PRODUCT_693,1302537600,测试评论标题 4888,这是测试评论内容 4888，商品使用体验,3
TEST_4889,5539,PRODUCT_124,1315843200,测试评论标题 4889,这是测试评论内容 4889，商品使用体验,2
TEST_4890,5979,PRODUCT_244,1379692800,测试评论标题 4890,这是测试评论内容 4890，商品使用体验,5
TEST_4891,5498,PRODUCT_273,1333814400,测试评论标题 4891,这是测试评论内容 4891，商品使用体验,1
TEST_4892,5092,PRODUCT_999,1301846400,测试评论标题 4892,这是测试评论内容 4892，商品使用体验,3
TEST_4893,5228,PRODUCT_105,1384099200,测试评论标题 4893,这是测试评论内容 4893，商品使用体验,5
TEST_4894,5763,PRODUCT_64,1319212800,测试评论标题 4894,这是测试评论内容 4894，商品使用体验,1
TEST_4895,5711,PRODUCT_8,1296748800,测试评论标题 4895,这是测试评论内容 4895，商品使用体验,5
TEST_4896,5651,PRODUCT_559,1333296000,测试评论标题 4896,这是测试评论内容 4896，商品使用体验,4
TEST_4897,5745,PRODUCT_353,1394380800,测试评论标题 4897,这是测试评论内容 4897，商品使用体验,4
TEST_4898,5029,PRODUCT_178,1364832000,测试评论标题 4898,这是测试评论内容 4898，商品使用体验,2
TEST_4899,5354,PRODUCT_659,1331308800,测试评论标题 4899,这是测试评论内容 4899，商品使用体验,4
TEST_4900,5773,PRODUCT_75,1375200000,测试评论标题 4900,这是测试评论内容 4900，商品使用体验,4
TEST_4901,5320,PRODUCT_52,1311868800,测试评论标题 4901,这是测试评论内容 4901，商品使用体验,2
TEST_4902,5923,PRODUCT_592,1368979200,测试评论标题 4902,这是测试评论内容 4902，商品使用体验,2
TEST_4903,5674,PRODUCT_505,1376841600,测试评论标题 4903,这是测试评论内容 4903，商品使用体验,2
TEST_4904,5801,PRODUCT_797,1340899200,测试评论标题 4904,这是测试评论内容 4904，商品使用体验,5
TEST_4905,5799,PRODUCT_442,1351785600,测试评论标题 4905,这是测试评论内容 4905，商品使用体验,1
TEST_4906,5686,PRODUCT_450,1332950400,测试评论标题 4906,这是测试评论内容 4906，商品使用体验,4
TEST_4907,5223,PRODUCT_429,1314288000,测试评论标题 4907,这是测试评论内容 4907，商品使用体验,3
TEST_4908,5001,PRODUCT_470,1323878400,测试评论标题 4908,这是测试评论内容 4908，商品使用体验,3
TEST_4909,5152,PRODUCT_953,1338480000,测试评论标题 4909,这是测试评论内容 4909，商品使用体验,1
TEST_4910,5643,PRODUCT_544,1322582400,测试评论标题 4910,这是测试评论内容 4910，商品使用体验,3
TEST_4911,5091,PRODUCT_421,1393689600,测试评论标题 4911,这是测试评论内容 4911，商品使用体验,5
TEST_4912,5328,PRODUCT_99,1354550400,测试评论标题 4912,这是测试评论内容 4912，商品使用体验,2
TEST_4913,5353,PRODUCT_234,1333123200,测试评论标题 4913,这是测试评论内容 4913，商品使用体验,5
TEST_4914,5318,PRODUCT_956,1345824000,测试评论标题 4914,这是测试评论内容 4914，商品使用体验,4
TEST_4915,5319,PRODUCT_908,1313510400,测试评论标题 4915,这是测试评论内容 4915，商品使用体验,2
TEST_4916,5973,PRODUCT_738,1393084800,测试评论标题 4916,这是测试评论内容 4916，商品使用体验,3
TEST_4917,5091,PRODUCT_488,1378569600,测试评论标题 4917,这是测试评论内容 4917，商品使用体验,3
TEST_4918,5100,PRODUCT_89,1392480000,测试评论标题 4918,这是测试评论内容 4918，商品使用体验,3
TEST_4919,5184,PRODUCT_693,1386259200,测试评论标题 4919,这是测试评论内容 4919，商品使用体验,4
TEST_4920,5841,PRODUCT_775,1377100800,测试评论标题 4920,这是测试评论内容 4920，商品使用体验,2
TEST_4921,5553,PRODUCT_177,1343923200,测试评论标题 4921,这是测试评论内容 4921，商品使用体验,5
